"book_title","paper_id","dc_type","authors","year","source","keyword"
"Sweep Efficiency Increasing of Fractured Oil-Wet Reservoirs: Case Study of Central Khoreyver Uplift Fields","SPE-191579-18RPTC-MS","conference-paper","Yudin, Evgenii Viktorovich, Zarubezhneft, JSC | Chorniy, Aleksei Vadimovich, VNIIneft, JSC | Churanova, Nina Yurevna, VNIIneft, JSC | Soloviev, Aleksei Vitalevich, VNIIneft, JSC | Khairullin, Marsel Mansurovich, VNIIneft, JSC | Sadreev, Ernest Anvarovich, VNIIneft, JSC | Yushmanov, Aleksei Igorevich, VNIIneft, JSC",2018,"SPE","'big+data'"
"Seismic Group Recorder System","SEG-1982-0045","conference-paper","Shave, David G., Gus Manufacturing, Inc.",1982,"SEG","'big+data'"
"Unlocking the Potential of Unconventional Reservoirs Through New Generation NMR T1/T2 Logging Measurements Integrated with Advanced Wireline Logs","SPWLA-2017-v58n2a1","journal-paper","Anand, Vivek, Schlumberger | Ali, Mansoor Rampurawala, Consultant | Abubakar, Aria, Schlumberger | Grover, Rahul, Schlumberger | Neto, Orlando, Schlumberger | Pirie, Iain, Schlumberger | Iglesias, Jorge Gonzalez, Schlumberger",2017,"SPWLA","'big+data'"
"Designing an Optimized Surfactant Flood in the Bakken","SPE-0116-0058-JPT","journal-paper","Carpenter, Chris, JPT Technology Editor",2016,"SPE","'big+data'"
"Data Integration Key to Improved Oil and Gas Modeling","SPE-0115-029-TWA","journal-paper","Duggan, Tim, Skynet Labs",2015,"SPE","'big+data'"
"Refracturing: A Second Chance To Get It Right Through Diagnostics","SPE-0116-0063-JPT","journal-paper","Carpenter, Chris, JPT Technology Editor",2016,"SPE","'big+data'"
"Collaborative Work Environment Implementation Strategy for Marginal Field Operators","SPE-187149-MS","conference-paper","Udofia, Emmanuel, Suneses Energy | Obong, Benjamin, Shell Nigeria | Rui, Ray Zhenhua, Independent Project Analysis",2017,"SPE","'big+data'"
"Creating Opportunities from Production Loss Reporting using Business Intelligence","SPE-177564-MS","conference-paper","Khan, Shamsuddin Ahmad, Abu Dhabi Gas Liquefaction Company Limited | Hussain, Syed Mazhar, Abu Dhabi Gas Liquefaction Company Limited",2015,"SPE","'big+data'"
"Impacto del Sistema Globalmente Armonizado SGA (GHS en Ingles) en Latinoamérica","ASSE-14-S61-SP","conference-paper","Sierra, Rodriguez, ChemADVISOR, Inc.",2014,"ASSE","'big+data'"
"Assisted EOR Screening Approach for CO2 Flooding with Bayesian Classification and Integrated Feature Selection Techniques","CMTC-440237-MS","conference-paper","Afra, Sardar, Texas A&M University | Tarrahi, Mohammadali, Shell Global Solutions Inc.",2015,"CMTC","'big+data'"
"Apps and the Digital Oil Field","SPE-0712-0040-JPT","journal-paper","Beckwith, Robin, Senior Staff Writer",2012,"SPE","'big+data'"
"Driving HSE Culture Change - A Case History","WPC-22-1265","conference-paper","Nonno, Lamberto, Baker Hughes | Hinton, Jack, Baker Hughes",2017,"WPC","'big+data'"
"The 'Internet of Things' (IoT)--Opportunities and Risks","ASSE-15-744","conference-paper","Loomis, David, Chubb Group of Insurance Companies | Wohnsiedler, Brian, Chubb Group of Insurance Companies",2015,"ASSE","'big+data'"
"IT and OT Convergence - Opportunities and Challenges","SPE-181087-MS","conference-paper","Kamal, S. Z., B2XL | Al Mubarak, S. M., Saudi Aramco | Scodova, B. D., BHP Billiton | Naik, P., Gartner | Flichy, P., Baker Hughes | Coffin, G., Schlumberger",2016,"SPE","'big+data'"
"Understanding Fatigue and the Implications for Worker Safety","ASSE-16-734","conference-paper","Cavuoto, Lora, University at Buffalo | Megahed, Fadel, Auburn University",2016,"ASSE","'big+data'"
"¿ Está al día con el Sistema de Globalización Armonizado? Una Guída para el Sistema de Globalización Armonizado y el Reglamento de Comunicación de la OSHA","ASSE-14-S71-SP","conference-paper","Cortez, Diana, Department of Labor OSHA | Valle, Elisonia, Banda Group International, LLC",2014,"ASSE","'big+data'"
"Developing a Safety Culture for Remotely Piloted Aircraft Systems Operations: To Boldly Go Where No Drone Has Gone Before","SPE-184476-MS","conference-paper","Lamb, Tracy, SGS",2017,"SPE","'big+data'"
"Elasticity of Clay Shale Characterized by Nanoindentation","ARMA-2017-0838","conference-paper","Yang, Henglin, Drilling Research Institute | Luo, Shengmin, University of Massachusetts Amherst | Zhang, Guoping, University of Massachusetts Amherst | Song, Jinliang, Northeast Forestry University",2017,"ARMA","'big+data'"
"Methods for Continuous Improvement of Course Design, Delivery, and Student Learning","ASSE-14-A5","conference-paper","Loushine, Todd William, University of Wiscons",2014,"ASSE","'big+data'"
"Value of Industrial Internship in the Occupational Safety, Health, and Environment Program","ASSE-14-A3","conference-paper","Yuan, Lu, Southeastern Louisiana University | Bonnette, Roy, Southeastern Louisiana University",2014,"ASSE","'big+data'"
"Student Learning Outcomes: Classroom versus Online Delivery (Literature Review)","ASSE-14-A2","conference-paper","Hill, Darryl C., Johnson Controls, Inc. | Akroush, Amanda, Oakland University",2014,"ASSE","'big+data'"
"Unlocking Performance Understanding in Complex Naturally Fractured Tight Oil Carbonate using a Unique Integrated Process “The Event Solution Process"" Enables Improved Development Plans and Higher Reco…","URTEC-2154194-MS","conference-paper","Elrafie, Emad A., Repsol USA | Vassilellis, George, Repsol USA | Russell, S. Duffy, Repsol USA | De Grood, Rudy, Repsol USA | Austin, Jack W., SandRidge | McCarty, Ried S., SandRidge",2015,"URTEC","'big+data'"
"Complying with the Conflict Minerals Provision of the Dodd Frank Act","ASSE-14-657B","conference-paper","Wallerstedt, Kirsten, 3E Company",2014,"ASSE","'big+data'"
"Cloud-Based Solution for Permanent Fiber-Optic DAS Flow Monitoring","SPE-173440-MS","conference-paper","Richards, J., OptaSense | Bartlett, R., OptaSense | Onen, D., OptaSense | Crowther, G., OptaSense | Molenaar, M.M., Shell Canada | Reynolds, A., Shell Exploration and Production Co | Wyker, B., Shell International E&P | den Boer, H., Shell International E&P",2015,"SPE","'big+data'"
"Business Partners’ Safety: Obligation or Opportunity?","ASSE-14-608A","conference-paper","Al-Failakawi, Ali H., Kuwait Oil Company | Adivi, Bala Siva Srikanth, Kuwait Oil Company",2014,"ASSE","'big+data'"
"International Nanotechnology Law Governing Workplace Exposures","ASSE-14-608B","conference-paper","Feitshans, Ilise L., University of Lausanne",2014,"ASSE","'big+data'"
"Health, Safety and Environmental Performance System","SPE-183777-MS","conference-paper","Otaibi, Mohammed S., Saudi Aramco | Divine, Kyle W., Saudi Aramco | Qahtani, Mohammad M., Saudi Aramco",2017,"SPE","'big+data'"
"The Five Key Elements of World-Class EHS and Sustainability Organizations","ASSE-14-788","conference-paper","Rosenblum, Gary, Campbell Institute | Dony, John, Campbell Institute",2014,"ASSE","'big+data'"
"Fall Protection Issues: More than Just Roofs","ASSE-14-789","conference-paper","Anderson, Marjory E., Architect of the Capitol | Wilcox, Kevin, LJB Inc.",2014,"ASSE","'big+data'"
"The Safety of Smart/Micro Grids and Community Energy Storage Systems: The Lithium Ion Battery in Your Neighborhood","ASSE-14-790","conference-paper","Thedell, Terry, San Diego Gas and Electric",2014,"ASSE","'big+data'"
"Does Virtual Training Really Save Money? Turning Myth into Reality Is up to You!","ASSE-14-791","conference-paper","Wan, Margaret, EOH Consulting",2014,"ASSE","'big+data'"
"Using Mobile Technology for Safety and Health","ASSE-14-775","conference-paper","Ingram, John S., Symantec Corporation",2014,"ASSE","'big+data'"
"Working and Living Overseas as a SHE Professional","ASSE-14-781","conference-paper","Martinez, Tony, Saudi Aramco | Burns, Brian, Saudi Aramco",2014,"ASSE","'big+data'"
"The Safety Professional versus the Loss Control Professional: What Is the Difference?","ASSE-14-785","conference-paper","Sehn, Francis P., Risk Control and Claims Advocacy",2014,"ASSE","'big+data'"
"An OSHA Perspective on Combustible Dust Safety and Compliance","ASSE-14-782","conference-paper","Reason, Jason, Lewellyn Technology, LLC",2014,"ASSE","'big+data'"
"Preventing Injuries, Saving Lives: Ladder Safety Training","ASSE-14-768","conference-paper","Francis, David, Little Giant Ladder",2014,"ASSE","'big+data'"
"Integrated Management Systems (OSHAS 18001, ISO 14001 & 9001) in SMEs","ASSE-14-S62","conference-paper","Geromin, Ariadna N., NP Consultora",2014,"ASSE","'big+data'"
"Are You Up To Date With GHS? A Guide to the Globally Harmonized System and OSHA’s Communication Standard","ASSE-14-S71","conference-paper","Cortez, Diana, Department of Labor OSHA | Valle, Elisonia, Banda Group International, LLC",2014,"ASSE","'big+data'"
"New Perspectives on Accident/Incident Investigation","ASSE-14-515","conference-paper","Wilson, Larry, _",2014,"ASSE","'big+data'"
"What Works Best Doesn’t Come Naturally: Leadership Actions for Preventing Loss","ASSE-14-513","conference-paper","Daniels, Aubrey, Aubrey Daniels International | Uhl, David, Aubrey Daniels International",2014,"ASSE","'big+data'"
"The Future of Occupational Risk Management","ASSE-14-511","conference-paper","Esposito, Paul, STAR Consultants Inc.",2014,"ASSE","'big+data'"
"Achieving Support for Driver Risk Management Solutions In a Union Environment","ASSE-14-520","conference-paper","Lisk, Del, Lytx, Inc.",2014,"ASSE","'big+data'"
"Using GHS Classifications and Chemical Data to Reduce Risk in the Workplace","ASSE-14-521","conference-paper","Williams, R. Scott, SiteHawk",2014,"ASSE","'big+data'"
"I Have to Know and Do What? Considerations for International Practice","ASSE-14-508","conference-paper","Pozniak, Eldeen E., Pozniak Safety Associates Inc.",2014,"ASSE","'big+data'"
"Technology & the “Ergo Hour,” Managing Ergonomics at a Multinational Organization","ASSE-14-705","conference-paper","Johnson, Daniel P., BorgWarner | Wilzbacher, Jeremy, Aon Global Risk Consulting",2014,"ASSE","'big+data'"
"Construction Crane Safety Management","ASSE-14-702","conference-paper","Davis, Bill, Zurich Services Corporation",2014,"ASSE","'big+data'"
"The Elements of a Managed Fall Protection Program","ASSE-14-717","conference-paper","Furr, Patrick, Roco Rescue Incorporated",2014,"ASSE","'big+data'"
"Supervisors - Your Best Safety Resource…Sometimes","ASSE-14-715","conference-paper","Greer, M.E. (Eddie), Board of Certified Safety Professionals",2014,"ASSE","'big+data'"
"Auditing Skills","ASSE-14-716","conference-paper","Robinson, Carol, Specialty Technical Consultants, Inc. | Shewitz, Debby, Shewitz Consulting, LLC",2014,"ASSE","'big+data'"
"ANSI Z-15 Success: Saving Lives and Reducing Costs","ASSE-14-720","conference-paper","Woodward, Mark A., Missouri Employers Mutual | Walton, Flint P., Missouri Employers Mutual",2014,"ASSE","'big+data'"
"Taking Incident Investigations to the Next Level: A Behavioral Science Approach","ASSE-14-730","conference-paper","Gravina, Nicole, Reaching Results | Austin, John, Reaching Results | Kazbour, Richard, Reaching Results",2014,"ASSE","'big+data'"
"Managing Severity AND Frequency: Demonstrating Results in Fatality Prevention","ASSE-14-735","conference-paper","Floyd, H. Landis, University of Alabama at Birmingham",2014,"ASSE","'big+data'"
"Occupational Dog Bite Prevention: Training Employees to Protect Themselves from Dog Attacks!","ASSE-14-739","conference-paper","Robinson, Mitzi, Bulli Ray Enterprises",2014,"ASSE","'big+data'"
"Good Training is Like Homemade Ice Cream","ASSE-14-744","conference-paper","Kendrick, James (Skipper), _ | Howser, Stuart, _ | Clemens, Craig, _",2014,"ASSE","'big+data'"
"Fitness for Duty—How Does It Work with 3,000,000 Pounds?","ASSE-14-751","conference-paper","Fallon, Michael J., PCL Construction Services | Allen, Richard B., PCL Construction Services",2014,"ASSE","'big+data'"
"Chemicals, Pesticides and Other Stuff Oh My, Oh My, How to Comply?","ASSE-14-753","conference-paper","Laser, Tabitha A., BP Alternative Energy Global",2014,"ASSE","'big+data'"
"Sustaining Workplace Wellness Programs: Key Components for Success","ASSE-14-755","conference-paper","Kazbour, Lisa, Reaching Results | Austin, John, Reaching Results | Gravina, Nicole, Reaching Results",2014,"ASSE","'big+data'"
"Predict the Shortcut Before It Results in an Employee Injury","ASSE-14-763","conference-paper","Moriarty, Brendan, Chubb & Son",2014,"ASSE","'big+data'"
"Shop Floor Safety Effectiveness","ASSE-14-660","conference-paper","Burk, James A., Owens Corning | Hendry, Janet A., Owens Corning",2014,"ASSE","'big+data'"
"How Does Obesity Impact Safety in the Workplace?","ASSE-14-656","conference-paper","Kohanna, Fred H., AllOne Health Resources",2014,"ASSE","'big+data'"
"Healthy Workforce Program: How Workers’ Comp and Wellness Programs Go Together","ASSE-14-654","conference-paper","Condon, Matthew J., Bardavon Health Innovations",2014,"ASSE","'big+data'"
"Background, Updates, Impacts, Nuances and Making EM 385-1-1 Work for You and Safe Production","ASSE-14-659","conference-paper","Rice, Pete B., ClickSafety.com, Inc. | Parker, Dave, ClickSafety.com, Inc. | Colangelo, Paul J., ClickSafety.com, Inc.",2014,"ASSE","'big+data'"
"Risk Management System: Practical Development and Implementation","ASSE-14-686","conference-paper","Brown, Craig Arthur, Independent Oil and Gas Professional",2014,"ASSE","'big+data'"
"Lead Safe Practices: What it Takes to Meet the OSHA and EPA Regulations","ASSE-14-683","conference-paper","McDavitt, Daniel F., J. Derenzo Company",2014,"ASSE","'big+data'"
"America’s Changing Work Force: Ramifications for Ergonomic Modeling","ASSE-14-680","conference-paper","Sesek, Richard, Auburn University | Tang, Ruoliang, Auburn University | Gungor, Celal, Izmir Katip Celebi University | Davis, Jerry, Auburn University",2014,"ASSE","'big+data'"
"Accountability 4-3-3: The Critical Steps, Pivotal Moments and Types of Performers that Influence Safety Systems","ASSE-14-675","conference-paper","Crouch, C. David, Caterpillar Safety Services0",2014,"ASSE","'big+data'"
"Test Design and Delivery for Dynamic Teachers","ASSE-14-667","conference-paper","Merli, Christine, Safety Council of Greater St. Louis",2014,"ASSE","'big+data'"
"NFPA 70E: Choosing the Right Personal Protective Equipment (PPE)","ASSE-14-695","conference-paper","Maertz, Wesley J., W.W. Grainger, Inc.",2014,"ASSE","'big+data'"
"Assessing and Managing Risk of Natural Disasters for a Workplace","ASSE-14-629","conference-paper","Piispanen, William, URS Corporation | Vader, Susie, URS Corporation",2014,"ASSE","'big+data'"
"Contractor and Subcontractor Safety Responsibilities on Multi-Employer Worksites","ASSE-14-628","conference-paper","Burg, Frank, Accident Prevention Corp",2014,"ASSE","'big+data'"
"Five Critical Elements for Managing an Ergonomics Program","ASSE-14-630","conference-paper","Ip, Winnie, Humantech, Inc. | Rostykus, Walt, Humantech, Inc.",2014,"ASSE","'big+data'"
"Industrial Hygiene in Hydraulic Fracturing: What You Need to Know to Play in the Sand","ASSE-14-633","conference-paper","Umhoefer, Hans, Bureau Veritas",2014,"ASSE","'big+data'"
"The Impact of the Hydrogen Sulfide (H2S) TLV/STEL Reduction of 2010","ASSE-14-609","conference-paper","Perry, Frank H., Frank H. Perry and Associates",2014,"ASSE","'big+data'"
"Fire Protection for Common and Special Hazards","ASSE-14-605","conference-paper","Beattie, Walter S., Beattie Fire Protection & Risk Consulting, LLC",2014,"ASSE","'big+data'"
"Programs, Policies and Procedures: Elements of Effective Safety Programs","ASSE-14-602","conference-paper","Shafer, Carmen, Shafer Safety Solutions, LLC",2014,"ASSE","'big+data'"
"Making Safety Part of Your Corporate Strategy","ASSE-14-601","conference-paper","Duncan, Colin, Behavioral Science Technology, Inc.",2014,"ASSE","'big+data'"
"Making the Most of Your Fall Protection Program","ASSE-14-618","conference-paper","Allen, Jason, Amway Corporation | Galecka, Craig, LJB Inc.",2014,"ASSE","'big+data'"
"Near-Misses as Leading Indicators for Process Safety","ASSE-14-614","conference-paper","Prugh, Richard W., Chilworth Technology, Inc.",2014,"ASSE","'big+data'"
"Understanding Process Variability to Improve Safe Behaviors","ASSE-14-617","conference-paper","Gaddis, Scott, Bristol-Meyers Squibb",2014,"ASSE","'big+data'"
